5.469999999999999751e+00,1.088499999999999943e+02,8.759999999999999787e+00,1.522199999999999989e+02
5.480000000000000426e+00,1.089300000000000068e+02,8.779999999999999361e+00,1.524199999999999875e+02
5.480000000000000426e+00,1.091599999999999966e+02,8.789999999999999147e+00,1.525300000000000011e+02
5.480000000000000426e+00,1.093199999999999932e+02,8.789999999999999147e+00,1.525900000000000034e+02
5.480000000000000426e+00,1.093700000000000045e+02,8.800000000000000711e+00,1.527899999999999920e+02
5.490000000000000213e+00,1.094899999999999949e+02,8.800000000000000711e+00,1.528199999999999932e+02
5.509999999999999787e+00,1.094899999999999949e+02,8.800000000000000711e+00,1.528799999999999955e+02
5.509999999999999787e+00,1.095199999999999960e+02,8.810000000000000497e+00,1.530099999999999909e+02
5.509999999999999787e+00,1.095900000000000034e+02,8.810000000000000497e+00,1.531100000000000136e+02
5.519999999999999574e+00,1.103599999999999994e+02,8.810000000000000497e+00,1.531299999999999955e+02
5.530000000000000249e+00,1.104000000000000057e+02,8.810000000000000497e+00,1.531399999999999864e+02
5.530000000000000249e+00,1.104200000000000017e+02,8.820000000000000284e+00,1.534199999999999875e+02
5.570000000000000284e+00,1.104699999999999989e+02,8.839999999999999858e+00,1.535200000000000102e+02
5.570000000000000284e+00,1.107500000000000000e+02,8.839999999999999858e+00,1.538899999999999864e+02
5.580000000000000071e+00,1.108900000000000006e+02,8.839999999999999858e+00,1.540500000000000114e+02
5.589999999999999858e+00,1.109000000000000057e+02,8.849999999999999645e+00,1.540699999999999932e+02
5.599999999999999645e+00,1.110000000000000000e+02,8.849999999999999645e+00,1.541699999999999875e+02
5.599999999999999645e+00,1.110999999999999943e+02,8.859999999999999432e+00,1.542299999999999898e+02
5.610000000000000320e+00,1.111599999999999966e+02,8.859999999999999432e+00,1.542599999999999909e+02
5.610000000000000320e+00,1.112900000000000063e+02,8.859999999999999432e+00,1.542800000000000011e+02
5.610000000000000320e+00,1.113100000000000023e+02,8.880000000000000782e+00,1.543100000000000023e+02
5.629999999999999893e+00,1.115300000000000011e+02,8.880000000000000782e+00,1.543300000000000125e+02
5.650000000000000355e+00,1.115900000000000034e+02,8.890000000000000568e+00,1.544399999999999977e+02
5.650000000000000355e+00,1.116599999999999966e+02,8.900000000000000355e+00,1.544499999999999886e+02
5.650000000000000355e+00,1.116899999999999977e+02,8.900000000000000355e+00,1.548100000000000023e+02
5.650000000000000355e+00,1.118299999999999983e+02,8.900000000000000355e+00,1.548799999999999955e+02
5.660000000000000142e+00,1.118799999999999955e+02,8.910000000000000142e+00,1.551500000000000057e+02
5.660000000000000142e+00,1.119399999999999977e+02,8.919999999999999929e+00,1.552500000000000000e+02
5.669999999999999929e+00,1.119500000000000028e+02,8.919999999999999929e+00,1.552700000000000102e+02
5.669999999999999929e+00,1.120999999999999943e+02,8.919999999999999929e+00,1.554900000000000091e+02
5.679999999999999716e+00,1.121500000000000057e+02,8.929999999999999716e+00,1.555300000000000011e+02
5.690000000000000391e+00,1.124099999999999966e+02,8.929999999999999716e+00,1.555399999999999920e+02
5.709999999999999964e+00,1.127000000000000028e+02,8.949999999999999289e+00,1.556200000000000045e+02
5.709999999999999964e+00,1.127300000000000040e+02,8.960000000000000853e+00,1.556500000000000057e+02
5.709999999999999964e+00,1.127699999999999960e+02,8.960000000000000853e+00,1.556699999999999875e+02
5.709999999999999964e+00,1.130100000000000051e+02,8.960000000000000853e+00,1.556899999999999977e+02
5.719999999999999751e+00,1.131400000000000006e+02,8.970000000000000639e+00,1.558400000000000034e+02
5.719999999999999751e+00,1.132300000000000040e+02,9.000000000000000000e+00,1.560800000000000125e+02
5.730000000000000426e+00,1.132600000000000051e+02,9.009999999999999787e+00,1.560900000000000034e+02
5.730000000000000426e+00,1.134599999999999937e+02,9.019999999999999574e+00,1.561599999999999966e+02
5.730000000000000426e+00,1.136200000000000045e+02,9.019999999999999574e+00,1.561800000000000068e+02
5.730000000000000426e+00,1.136299999999999955e+02,9.019999999999999574e+00,1.562899999999999920e+02
5.730000000000000426e+00,1.136599999999999966e+02,9.029999999999999361e+00,1.562899999999999920e+02
5.740000000000000213e+00,1.137900000000000063e+02,9.029999999999999361e+00,1.564300000000000068e+02
5.759999999999999787e+00,1.137900000000000063e+02,9.029999999999999361e+00,1.565000000000000000e+02
5.759999999999999787e+00,1.139399999999999977e+02,9.029999999999999361e+00,1.568700000000000045e+02
5.769999999999999574e+00,1.141700000000000017e+02,9.029999999999999361e+00,1.569199999999999875e+02
5.769999999999999574e+00,1.141800000000000068e+02,9.050000000000000711e+00,1.571999999999999886e+02
5.769999999999999574e+00,1.142999999999999972e+02,9.050000000000000711e+00,1.572100000000000080e+02
5.790000000000000036e+00,1.143100000000000023e+02,9.060000000000000497e+00,1.572599999999999909e+02
5.790000000000000036e+00,1.143900000000000006e+02,9.060000000000000497e+00,1.573100000000000023e+02
5.799999999999999822e+00,1.144399999999999977e+02,9.060000000000000497e+00,1.574900000000000091e+02
5.799999999999999822e+00,1.144800000000000040e+02,9.060000000000000497e+00,1.575500000000000114e+02
5.799999999999999822e+00,1.145799999999999983e+02,9.060000000000000497e+00,1.575699999999999932e+02
5.799999999999999822e+00,1.146400000000000006e+02,9.060000000000000497e+00,1.576599999999999966e+02
5.799999999999999822e+00,1.148700000000000045e+02,9.070000000000000284e+00,1.577100000000000080e+02
5.809999999999999609e+00,1.149200000000000017e+02,9.070000000000000284e+00,1.577199999999999989e+02
5.830000000000000071e+00,1.149599999999999937e+02,9.070000000000000284e+00,1.577400000000000091e+02
5.839999999999999858e+00,1.149599999999999937e+02,9.070000000000000284e+00,1.577500000000000000e+02
5.839999999999999858e+00,1.149699999999999989e+02,9.080000000000000071e+00,1.577800000000000011e+02
5.839999999999999858e+00,1.149699999999999989e+02,9.080000000000000071e+00,1.580000000000000000e+02
5.849999999999999645e+00,1.150199999999999960e+02,9.080000000000000071e+00,1.580500000000000114e+02
5.860000000000000320e+00,1.150300000000000011e+02,9.089999999999999858e+00,1.581999999999999886e+02
5.860000000000000320e+00,1.150400000000000063e+02,9.089999999999999858e+00,1.582800000000000011e+02
5.870000000000000107e+00,1.151599999999999966e+02,9.089999999999999858e+00,1.582800000000000011e+02
5.870000000000000107e+00,1.151800000000000068e+02,9.089999999999999858e+00,1.583300000000000125e+02
5.879999999999999893e+00,1.152300000000000040e+02,9.089999999999999858e+00,1.584199999999999875e+02
5.889999999999999680e+00,1.152399999999999949e+02,9.099999999999999645e+00,1.585099999999999909e+02
5.910000000000000142e+00,1.152900000000000063e+02,9.099999999999999645e+00,1.585200000000000102e+02
5.910000000000000142e+00,1.153700000000000045e+02,9.099999999999999645e+00,1.585399999999999920e+02
5.919999999999999929e+00,1.154000000000000057e+02,9.099999999999999645e+00,1.585699999999999932e+02
5.929999999999999716e+00,1.154599999999999937e+02,9.099999999999999645e+00,1.585900000000000034e+02
5.940000000000000391e+00,1.154599999999999937e+02,9.109999999999999432e+00,1.586399999999999864e+02
5.940000000000000391e+00,1.155499999999999972e+02,9.109999999999999432e+00,1.587299999999999898e+02
5.950000000000000178e+00,1.155499999999999972e+02,9.109999999999999432e+00,1.588000000000000114e+02
5.950000000000000178e+00,1.155900000000000034e+02,9.109999999999999432e+00,1.590500000000000114e+02
5.950000000000000178e+00,1.157900000000000063e+02,9.109999999999999432e+00,1.591599999999999966e+02
5.959999999999999964e+00,1.158199999999999932e+02,9.119999999999999218e+00,1.591800000000000068e+02
5.969999999999999751e+00,1.158499999999999943e+02,9.119999999999999218e+00,1.593400000000000034e+02
5.980000000000000426e+00,1.158900000000000006e+02,9.119999999999999218e+00,1.593700000000000045e+02
5.980000000000000426e+00,1.159399999999999977e+02,9.119999999999999218e+00,1.593899999999999864e+02
5.990000000000000213e+00,1.162099999999999937e+02,9.119999999999999218e+00,1.594099999999999966e+02
5.990000000000000213e+00,1.162199999999999989e+02,9.130000000000000782e+00,1.594399999999999977e+02
5.990000000000000213e+00,1.162699999999999960e+02,9.130000000000000782e+00,1.594799999999999898e+02
6.000000000000000000e+00,1.162900000000000063e+02,9.130000000000000782e+00,1.595399999999999920e+02
6.000000000000000000e+00,1.163199999999999932e+02,9.130000000000000782e+00,1.595600000000000023e+02
6.000000000000000000e+00,1.163400000000000034e+02,9.130000000000000782e+00,1.596100000000000136e+02
6.009999999999999787e+00,1.163499999999999943e+02,9.130000000000000782e+00,1.597100000000000080e+02
6.009999999999999787e+00,1.163599999999999994e+02,9.140000000000000568e+00,1.599000000000000057e+02
6.019999999999999574e+00,1.164000000000000057e+02,9.150000000000000355e+00,1.599799999999999898e+02
6.030000000000000249e+00,1.164000000000000057e+02,9.150000000000000355e+00,1.600699999999999932e+02
6.030000000000000249e+00,1.164099999999999966e+02,9.150000000000000355e+00,1.601200000000000045e+02
6.030000000000000249e+00,1.165600000000000023e+02,9.150000000000000355e+00,1.601299999999999955e+02
6.040000000000000036e+00,1.165600000000000023e+02,9.160000000000000142e+00,1.601399999999999864e+02
6.040000000000000036e+00,1.168299999999999983e+02,9.169999999999999929e+00,1.601699999999999875e+02
6.040000000000000036e+00,1.168799999999999955e+02,9.169999999999999929e+00,1.601899999999999977e+02
6.040000000000000036e+00,1.169000000000000057e+02,9.169999999999999929e+00,1.603600000000000136e+02
6.040000000000000036e+00,1.169000000000000057e+02,9.169999999999999929e+00,1.604399999999999977e+02
6.049999999999999822e+00,1.169200000000000017e+02,9.179999999999999716e+00,1.605500000000000114e+02
6.049999999999999822e+00,1.169300000000000068e+02,9.179999999999999716e+00,1.605800000000000125e+02
6.059999999999999609e+00,1.170100000000000051e+02,9.179999999999999716e+00,1.606699999999999875e+02
6.059999999999999609e+00,1.170999999999999943e+02,9.179999999999999716e+00,1.606999999999999886e+02
6.059999999999999609e+00,1.171299999999999955e+02,9.189999999999999503e+00,1.607299999999999898e+02
6.059999999999999609e+00,1.171400000000000006e+02,9.189999999999999503e+00,1.607599999999999909e+02
6.070000000000000284e+00,1.171700000000000017e+02,9.189999999999999503e+00,1.608000000000000114e+02
6.070000000000000284e+00,1.171800000000000068e+02,9.189999999999999503e+00,1.608400000000000034e+02
6.080000000000000071e+00,1.172000000000000028e+02,9.199999999999999289e+00,1.608400000000000034e+02
6.089999999999999858e+00,1.172099999999999937e+02,9.199999999999999289e+00,1.608700000000000045e+02
6.089999999999999858e+00,1.172099999999999937e+02,9.199999999999999289e+00,1.609300000000000068e+02
6.099999999999999645e+00,1.172800000000000011e+02,9.199999999999999289e+00,1.610099999999999909e+02
6.099999999999999645e+00,1.172800000000000011e+02,9.220000000000000639e+00,1.610300000000000011e+02
6.110000000000000320e+00,1.175000000000000000e+02,9.230000000000000426e+00,1.610399999999999920e+02
6.110000000000000320e+00,1.175199999999999960e+02,9.230000000000000426e+00,1.610800000000000125e+02
6.110000000000000320e+00,1.175699999999999932e+02,9.230000000000000426e+00,1.611100000000000136e+02
6.110000000000000320e+00,1.176599999999999966e+02,9.230000000000000426e+00,1.611100000000000136e+02
6.110000000000000320e+00,1.178100000000000023e+02,9.230000000000000426e+00,1.611500000000000057e+02
6.120000000000000107e+00,1.178599999999999994e+02,9.230000000000000426e+00,1.611899999999999977e+02
6.139999999999999680e+00,1.179300000000000068e+02,9.240000000000000213e+00,1.613499999999999943e+02
6.139999999999999680e+00,1.179800000000000040e+02,9.240000000000000213e+00,1.613799999999999955e+02
6.139999999999999680e+00,1.180400000000000063e+02,9.250000000000000000e+00,1.614300000000000068e+02
6.139999999999999680e+00,1.182099999999999937e+02,9.250000000000000000e+00,1.614399999999999977e+02
6.139999999999999680e+00,1.182699999999999960e+02,9.259999999999999787e+00,1.615000000000000000e+02
6.139999999999999680e+00,1.183199999999999932e+02,9.259999999999999787e+00,1.615900000000000034e+02
6.150000000000000355e+00,1.183299999999999983e+02,9.259999999999999787e+00,1.616500000000000057e+02
6.160000000000000142e+00,1.184000000000000057e+02,9.259999999999999787e+00,1.616599999999999966e+02
6.160000000000000142e+00,1.184800000000000040e+02,9.259999999999999787e+00,1.616999999999999886e+02
6.160000000000000142e+00,1.185499999999999972e+02,9.269999999999999574e+00,1.617199999999999989e+02
6.160000000000000142e+00,1.186200000000000045e+02,9.269999999999999574e+00,1.618300000000000125e+02
6.160000000000000142e+00,1.186500000000000057e+02,9.269999999999999574e+00,1.618700000000000045e+02
6.160000000000000142e+00,1.187699999999999960e+02,9.279999999999999361e+00,1.619300000000000068e+02
6.160000000000000142e+00,1.188199999999999932e+02,9.279999999999999361e+00,1.619499999999999886e+02
6.160000000000000142e+00,1.189000000000000057e+02,9.279999999999999361e+00,1.619699999999999989e+02
6.169999999999999929e+00,1.190799999999999983e+02,9.279999999999999361e+00,1.620000000000000000e+02
6.169999999999999929e+00,1.191200000000000045e+02,9.289999999999999147e+00,1.620300000000000011e+02
6.169999999999999929e+00,1.192600000000000051e+02,9.289999999999999147e+00,1.620600000000000023e+02
6.169999999999999929e+00,1.192999999999999972e+02,9.289999999999999147e+00,1.620900000000000034e+02
6.179999999999999716e+00,1.193100000000000023e+02,9.289999999999999147e+00,1.621699999999999875e+02
6.179999999999999716e+00,1.193199999999999932e+02,9.300000000000000711e+00,1.622100000000000080e+02
6.179999999999999716e+00,1.193400000000000034e+02,9.300000000000000711e+00,1.622100000000000080e+02
6.190000000000000391e+00,1.193499999999999943e+02,9.300000000000000711e+00,1.622400000000000091e+02
6.190000000000000391e+00,1.193799999999999955e+02,9.300000000000000711e+00,1.622700000000000102e+02
6.200000000000000178e+00,1.194099999999999966e+02,9.300000000000000711e+00,1.623300000000000125e+02
6.200000000000000178e+00,1.194500000000000028e+02,9.310000000000000497e+00,1.625000000000000000e+02
6.200000000000000178e+00,1.194800000000000040e+02,9.310000000000000497e+00,1.625600000000000023e+02
6.209999999999999964e+00,1.195199999999999960e+02,9.320000000000000284e+00,1.625600000000000023e+02
6.209999999999999964e+00,1.196299999999999955e+02,9.320000000000000284e+00,1.625699999999999932e+02
6.219999999999999751e+00,1.197600000000000051e+02,9.320000000000000284e+00,1.628300000000000125e+02
6.219999999999999751e+00,1.197999999999999972e+02,9.320000000000000284e+00,1.629199999999999875e+02
6.219999999999999751e+00,1.199000000000000057e+02,9.320000000000000284e+00,1.629300000000000068e+02
6.230000000000000426e+00,1.199699999999999989e+02,9.320000000000000284e+00,1.629499999999999886e+02
6.230000000000000426e+00,1.199800000000000040e+02,9.320000000000000284e+00,1.629499999999999886e+02
6.230000000000000426e+00,1.200300000000000011e+02,9.320000000000000284e+00,1.629600000000000080e+02
6.230000000000000426e+00,1.200300000000000011e+02,9.330000000000000071e+00,1.630699999999999932e+02
6.240000000000000213e+00,1.200400000000000063e+02,9.330000000000000071e+00,1.631299999999999955e+02
6.240000000000000213e+00,1.200400000000000063e+02,9.330000000000000071e+00,1.631299999999999955e+02
6.250000000000000000e+00,1.200600000000000023e+02,9.339999999999999858e+00,1.632199999999999989e+02
6.250000000000000000e+00,1.200900000000000034e+02,9.339999999999999858e+00,1.632700000000000102e+02
6.250000000000000000e+00,1.200999999999999943e+02,9.339999999999999858e+00,1.633000000000000114e+02
6.250000000000000000e+00,1.201099999999999994e+02,9.339999999999999858e+00,1.633799999999999955e+02
6.259999999999999787e+00,1.201400000000000006e+02,9.349999999999999645e+00,1.633899999999999864e+02
6.259999999999999787e+00,1.201599999999999966e+02,9.349999999999999645e+00,1.634699999999999989e+02
6.269999999999999574e+00,1.202600000000000051e+02,9.349999999999999645e+00,1.635000000000000000e+02
6.269999999999999574e+00,1.202900000000000063e+02,9.349999999999999645e+00,1.635699999999999932e+02
6.269999999999999574e+00,1.204699999999999989e+02,9.359999999999999432e+00,1.635800000000000125e+02
6.269999999999999574e+00,1.205000000000000000e+02,9.369999999999999218e+00,1.635999999999999943e+02
6.269999999999999574e+00,1.205100000000000051e+02,9.369999999999999218e+00,1.637299999999999898e+02
6.280000000000000249e+00,1.206299999999999955e+02,9.369999999999999218e+00,1.638000000000000114e+02
6.280000000000000249e+00,1.206500000000000057e+02,9.380000000000000782e+00,1.638300000000000125e+02
6.280000000000000249e+00,1.206599999999999966e+02,9.380000000000000782e+00,1.638600000000000136e+02
6.280000000000000249e+00,1.206599999999999966e+02,9.380000000000000782e+00,1.639399999999999977e+02
6.280000000000000249e+00,1.207099999999999937e+02,9.380000000000000782e+00,1.639600000000000080e+02
6.290000000000000036e+00,1.207399999999999949e+02,9.380000000000000782e+00,1.639900000000000091e+02
6.290000000000000036e+00,1.207800000000000011e+02,9.380000000000000782e+00,1.641699999999999875e+02
6.290000000000000036e+00,1.207900000000000063e+02,9.380000000000000782e+00,1.641800000000000068e+02
6.299999999999999822e+00,1.209300000000000068e+02,9.390000000000000568e+00,1.641999999999999886e+02
6.299999999999999822e+00,1.209399999999999977e+02,9.390000000000000568e+00,1.642400000000000091e+02
6.299999999999999822e+00,1.209500000000000028e+02,9.400000000000000355e+00,1.643199999999999932e+02
6.309999999999999609e+00,1.210400000000000063e+02,9.400000000000000355e+00,1.643600000000000136e+02
6.309999999999999609e+00,1.210400000000000063e+02,9.400000000000000355e+00,1.643899999999999864e+02
6.320000000000000284e+00,1.210400000000000063e+02,9.410000000000000142e+00,1.644900000000000091e+02
6.320000000000000284e+00,1.210600000000000023e+02,9.419999999999999929e+00,1.645699999999999932e+02
6.320000000000000284e+00,1.211800000000000068e+02,9.419999999999999929e+00,1.646299999999999955e+02
6.320000000000000284e+00,1.212699999999999960e+02,9.429999999999999716e+00,1.646699999999999875e+02
6.320000000000000284e+00,1.212699999999999960e+02,9.429999999999999716e+00,1.647100000000000080e+02
6.330000000000000071e+00,1.213299999999999983e+02,9.429999999999999716e+00,1.647400000000000091e+02
6.330000000000000071e+00,1.213599999999999994e+02,9.439999999999999503e+00,1.648100000000000023e+02
6.330000000000000071e+00,1.213599999999999994e+02,9.439999999999999503e+00,1.648799999999999955e+02
6.330000000000000071e+00,1.214300000000000068e+02,9.439999999999999503e+00,1.649099999999999966e+02
6.330000000000000071e+00,1.214599999999999937e+02,9.439999999999999503e+00,1.649900000000000091e+02
6.339999999999999858e+00,1.214899999999999949e+02,9.449999999999999289e+00,1.650500000000000114e+02
6.349999999999999645e+00,1.215100000000000051e+02,9.449999999999999289e+00,1.650600000000000023e+02
6.370000000000000107e+00,1.215100000000000051e+02,9.449999999999999289e+00,1.650999999999999943e+02
6.370000000000000107e+00,1.215300000000000011e+02,9.449999999999999289e+00,1.651299999999999955e+02
6.370000000000000107e+00,1.215300000000000011e+02,9.449999999999999289e+00,1.651800000000000068e+02
6.379999999999999893e+00,1.215499999999999972e+02,9.460000000000000853e+00,1.651899999999999977e+02
6.379999999999999893e+00,1.215900000000000034e+02,9.460000000000000853e+00,1.652400000000000091e+02
6.379999999999999893e+00,1.216099999999999994e+02,9.460000000000000853e+00,1.652599999999999909e+02
6.379999999999999893e+00,1.216400000000000006e+02,9.460000000000000853e+00,1.652599999999999909e+02
6.379999999999999893e+00,1.217000000000000028e+02,9.460000000000000853e+00,1.653199999999999932e+02
6.389999999999999680e+00,1.217199999999999989e+02,9.470000000000000639e+00,1.653700000000000045e+02
6.400000000000000355e+00,1.217300000000000040e+02,9.480000000000000426e+00,1.653799999999999955e+02
6.400000000000000355e+00,1.217399999999999949e+02,9.480000000000000426e+00,1.654000000000000057e+02
6.400000000000000355e+00,1.217600000000000051e+02,9.480000000000000426e+00,1.654399999999999977e+02
6.400000000000000355e+00,1.218599999999999994e+02,9.490000000000000213e+00,1.655200000000000102e+02
6.400000000000000355e+00,1.218799999999999955e+02,9.490000000000000213e+00,1.655200000000000102e+02
6.410000000000000142e+00,1.219399999999999977e+02,9.490000000000000213e+00,1.655200000000000102e+02
6.410000000000000142e+00,1.219500000000000028e+02,9.490000000000000213e+00,1.655200000000000102e+02
6.410000000000000142e+00,1.219599999999999937e+02,9.500000000000000000e+00,1.655500000000000114e+02
6.410000000000000142e+00,1.220300000000000011e+02,9.500000000000000000e+00,1.656399999999999864e+02
6.419999999999999929e+00,1.220499999999999972e+02,9.500000000000000000e+00,1.656999999999999886e+02
6.419999999999999929e+00,1.220799999999999983e+02,9.500000000000000000e+00,1.657400000000000091e+02
6.419999999999999929e+00,1.220900000000000034e+02,9.500000000000000000e+00,1.657700000000000102e+02
6.419999999999999929e+00,1.221400000000000006e+02,9.509999999999999787e+00,1.657700000000000102e+02
6.419999999999999929e+00,1.222000000000000028e+02,9.509999999999999787e+00,1.658300000000000125e+02
6.429999999999999716e+00,1.222099999999999937e+02,9.509999999999999787e+00,1.658899999999999864e+02
6.429999999999999716e+00,1.222699999999999960e+02,9.509999999999999787e+00,1.659000000000000057e+02
6.429999999999999716e+00,1.223199999999999932e+02,9.509999999999999787e+00,1.659399999999999977e+02
6.429999999999999716e+00,1.223499999999999943e+02,9.519999999999999574e+00,1.659499999999999886e+02
6.440000000000000391e+00,1.223599999999999994e+02,9.519999999999999574e+00,1.659699999999999989e+02
6.440000000000000391e+00,1.223799999999999955e+02,9.519999999999999574e+00,1.661500000000000057e+02
6.440000000000000391e+00,1.224099999999999966e+02,9.519999999999999574e+00,1.661699999999999875e+02
6.440000000000000391e+00,1.224399999999999977e+02,9.529999999999999361e+00,1.661699999999999875e+02
6.440000000000000391e+00,1.224500000000000028e+02,9.529999999999999361e+00,1.661999999999999886e+02
6.440000000000000391e+00,1.225300000000000011e+02,9.529999999999999361e+00,1.662199999999999989e+02
6.450000000000000178e+00,1.226400000000000006e+02,9.529999999999999361e+00,1.662899999999999920e+02
6.450000000000000178e+00,1.226599999999999966e+02,9.529999999999999361e+00,1.663199999999999932e+02
6.459999999999999964e+00,1.226800000000000068e+02,9.529999999999999361e+00,1.663799999999999955e+02
6.469999999999999751e+00,1.227800000000000011e+02,9.539999999999999147e+00,1.664399999999999977e+02
6.469999999999999751e+00,1.227900000000000063e+02,9.539999999999999147e+00,1.665500000000000114e+02
6.469999999999999751e+00,1.228499999999999943e+02,9.539999999999999147e+00,1.665800000000000125e+02
6.480000000000000426e+00,1.229000000000000057e+02,9.539999999999999147e+00,1.665900000000000034e+02
6.480000000000000426e+00,1.229399999999999977e+02,9.550000000000000711e+00,1.666299999999999955e+02
6.490000000000000213e+00,1.229399999999999977e+02,9.550000000000000711e+00,1.666399999999999864e+02
6.490000000000000213e+00,1.229500000000000028e+02,9.550000000000000711e+00,1.666500000000000057e+02
6.490000000000000213e+00,1.230699999999999932e+02,9.550000000000000711e+00,1.666999999999999886e+02
6.490000000000000213e+00,1.230799999999999983e+02,9.550000000000000711e+00,1.667299999999999898e+02
6.500000000000000000e+00,1.231299999999999955e+02,9.560000000000000497e+00,1.667700000000000102e+02
6.500000000000000000e+00,1.231500000000000057e+02,9.560000000000000497e+00,1.667800000000000011e+02
6.500000000000000000e+00,1.231700000000000017e+02,9.560000000000000497e+00,1.668400000000000034e+02
6.500000000000000000e+00,1.231800000000000068e+02,9.560000000000000497e+00,1.668700000000000045e+02
6.500000000000000000e+00,1.231899999999999977e+02,9.560000000000000497e+00,1.669000000000000057e+02
6.500000000000000000e+00,1.231899999999999977e+02,9.560000000000000497e+00,1.669199999999999875e+02
6.509999999999999787e+00,1.232099999999999937e+02,9.560000000000000497e+00,1.669399999999999977e+02
6.509999999999999787e+00,1.232300000000000040e+02,9.560000000000000497e+00,1.669699999999999989e+02
